2026-05-10 15:48:28.949270,Neutral,65.56%
2026-05-10 15:48:29.157637,Neutral,64.49%
2026-05-10 15:48:29.421401,Neutral,66.86%
2026-05-10 15:48:29.641603,Neutral,68.02%
2026-05-10 15:48:29.845867,Neutral,67.98%
2026-05-10 15:48:30.032688,Neutral,64.53%
2026-05-10 15:48:30.241201,Neutral,64.12%
2026-05-10 15:48:30.433334,Neutral,58.60%
2026-05-10 15:48:30.673468,Neutral,60.91%
2026-05-10 15:48:30.882037,Neutral,58.36%
2026-05-10 15:48:31.145294,Neutral,63.52%
2026-05-10 15:48:31.365596,Neutral,60.13%
2026-05-10 15:48:31.557318,Neutral,59.40%
2026-05-10 15:48:31.772967,Neutral,66.56%
2026-05-10 15:48:31.981362,Neutral,63.65%
2026-05-10 15:48:32.235926,Neutral,62.89%
2026-05-10 15:48:32.447354,Neutral,68.92%
2026-05-10 15:48:32.686357,Neutral,53.02%
2026-05-10 15:48:32.911418,Neutral,63.10%
2026-05-10 15:48:33.127105,Neutral,63.76%
2026-05-10 15:48:33.360774,Neutral,61.57%
2026-05-10 15:48:33.644589,Neutral,65.36%
2026-05-10 15:48:33.890546,Neutral,68.87%
2026-05-10 15:48:34.127491,Neutral,71.07%
2026-05-10 15:48:34.310209,Neutral,75.01%
2026-05-10 15:48:34.498243,Neutral,76.03%
2026-05-10 15:48:34.717259,Neutral,69.53%
2026-05-10 15:48:34.945571,Neutral,69.32%
2026-05-10 15:48:35.224600,Neutral,71.37%
2026-05-10 15:48:35.420431,Neutral,52.30%
2026-05-10 15:48:35.607292,Neutral,52.52%
2026-05-10 15:48:35.792991,Neutral,54.51%
2026-05-10 15:48:35.980671,Neutral,62.29%
2026-05-10 15:48:36.204192,Neutral,63.71%
2026-05-10 15:48:36.450895,Neutral,69.45%
2026-05-10 15:48:36.682420,Neutral,61.16%
2026-05-10 15:48:36.922604,Neutral,75.83%
2026-05-10 15:48:37.118937,Neutral,70.98%
2026-05-10 15:48:37.304792,Neutral,65.02%
2026-05-10 15:48:37.515611,Neutral,69.24%
2026-05-10 15:48:37.758087,Neutral,73.59%
2026-05-10 15:48:37.998768,Neutral,69.64%
2026-05-10 15:48:38.243454,Neutral,67.00%
2026-05-10 15:48:38.583936,Neutral,64.22%
2026-05-10 15:48:38.838312,Neutral,64.73%
2026-05-10 15:48:39.032924,Neutral,60.59%
2026-05-10 15:48:39.290474,Neutral,57.54%
2026-05-10 15:48:39.500980,Neutral,61.20%
2026-05-10 15:48:39.723330,Neutral,59.33%
2026-05-10 15:48:39.938261,Neutral,56.94%
2026-05-10 15:48:40.137495,Neutral,50.67%
2026-05-10 15:48:40.381072,Neutral,60.51%
2026-05-10 15:48:40.665692,Neutral,56.48%
2026-05-10 15:48:40.917386,Neutral,57.69%
2026-05-10 15:48:41.136565,Neutral,55.89%
2026-05-10 15:48:41.355424,Neutral,53.76%
2026-05-10 15:48:41.600149,Neutral,51.23%
2026-05-10 15:48:41.832343,Sad,44.39%
2026-05-10 15:48:42.465270,Sad,41.39%
2026-05-10 15:48:42.789098,Sad,35.74%
2026-05-10 15:48:43.012846,Sad,35.82%
2026-05-10 15:48:43.202606,Sad,35.02%
2026-05-10 15:48:43.420632,Sad,34.97%
2026-05-10 15:48:43.690714,Sad,35.87%
2026-05-10 15:48:43.885257,Sad,36.77%
2026-05-10 15:48:44.252470,Sad,37.49%
2026-05-10 15:48:44.564604,Neutral,43.15%
2026-05-10 15:48:44.760121,Neutral,47.46%
2026-05-10 15:48:45.035031,Neutral,53.40%
2026-05-10 15:48:45.288427,Neutral,50.16%
2026-05-10 15:48:45.551963,Sad,43.05%
2026-05-10 15:48:45.800558,Sad,42.44%
2026-05-10 15:48:46.019518,Neutral,39.80%
2026-05-10 15:48:46.249365,Neutral,42.79%
2026-05-10 15:48:46.526246,Neutral,54.67%
2026-05-10 15:48:46.743930,Neutral,61.74%
2026-05-10 15:48:46.966782,Neutral,58.91%
2026-05-10 15:48:47.576618,Neutral,60.00%
2026-05-10 15:48:47.874144,Neutral,80.13%
2026-05-10 15:48:48.119193,Neutral,74.68%
2026-05-10 15:48:48.329830,Neutral,62.84%
2026-05-10 15:48:48.563886,Sad,35.15%
2026-05-10 15:48:48.749621,Sad,33.24%
2026-05-10 15:48:49.041495,Sad,32.87%
2026-05-10 15:48:49.295264,Sad,31.81%
2026-05-10 15:48:49.556645,Sad,35.27%
2026-05-10 15:48:49.809595,Sad,35.45%
2026-05-10 15:48:50.035267,Sad,32.29%
2026-05-10 15:48:50.238507,Sad,34.99%
2026-05-10 15:48:50.448148,Sad,33.07%
2026-05-10 15:48:50.742238,Sad,35.66%
2026-05-10 15:48:50.995439,Happy,34.31%
2026-05-10 15:48:51.216699,Happy,33.83%
2026-05-10 15:48:52.115813,Neutral,68.48%
2026-05-10 15:48:52.370236,Neutral,71.30%
2026-05-10 15:48:52.580155,Neutral,66.93%
2026-05-10 15:48:52.778415,Neutral,68.23%
2026-05-10 15:48:53.089381,Neutral,64.17%
2026-05-10 15:48:53.278186,Neutral,72.76%
2026-05-10 15:48:53.483867,Neutral,70.35%
2026-05-10 15:48:54.363051,Happy,34.97%
2026-05-10 15:48:55.009722,Sad,34.79%
2026-05-10 15:48:55.241487,Neutral,51.22%
2026-05-10 15:48:55.472654,Neutral,44.74%
2026-05-10 15:48:55.712619,Neutral,61.60%
2026-05-10 15:48:56.016980,Neutral,64.24%
2026-05-10 15:48:56.246937,Neutral,61.52%
2026-05-10 15:48:56.472238,Neutral,68.19%
